#Encoding:ASCII;;;;;;
#Separator:;;;;;;
#GpsTimeFormat:hh:mm:ss.ffff;;;;;;
#CpuTimeFormat:hh:mm:ss.fff;;;;;;
#Creation:06/16/2008 12:05:15.000;;;;;;
#Description:;;;;;;
#Fields:GPS_Lat;GPS_Lon;GPS_Date;GPS_Time;CPU_Date;CPU_Time;EventId
40,34974;-3,851925;06/16/2008;10:20:47.0000;06/16/2008;11:43:02.713;0
40,34974;-3,851925;06/16/2008;10:20:47.0000;06/16/2008;11:43:02.837;0
40,34969667;-3,852011667;06/16/2008;10:20:48.0000;06/16/2008;11:43:02.972;0
40,34967333;-3,852056667;06/16/2008;10:20:48.0000;06/16/2008;11:43:03.214;0
40,34967333;-3,852056667;06/16/2008;10:20:48.0000;06/16/2008;11:43:03.338;0
40,349655;-3,852098333;06/16/2008;10:20:48.0000;06/16/2008;11:43:03.459;0
40,34963333;-3,852143333;06/16/2008;10:20:48.0000;06/16/2008;11:43:03.709;0
40,34963333;-3,852143333;06/16/2008;10:20:48.0000;06/16/2008;11:43:03.878;0
40,34959;-3,852233333;06/16/2008;10:20:49.0000;06/16/2008;11:43:03.973;0
40,34957;-3,85228;06/16/2008;10:20:49.0000;06/16/2008;11:43:04.214;0
40,34957;-3,85228;06/16/2008;10:20:49.0000;06/16/2008;11:43:04.378;0
40,34955;-3,852325;06/16/2008;10:20:49.0000;06/16/2008;11:43:04.459;0
40,34952833;-3,852371667;06/16/2008;10:20:49.0000;06/16/2008;11:43:04.710;0
40,34952833;-3,852371667;06/16/2008;10:20:49.0000;06/16/2008;11:43:04.879;0
40,34948667;-3,85246;06/16/2008;10:20:50.0000;06/16/2008;11:43:04.972;0
40,349465;-3,852503333;06/16/2008;10:20:50.0000;06/16/2008;11:43:05.209;0
40,349465;-3,852503333;06/16/2008;10:20:50.0000;06/16/2008;11:43:05.381;0
40,34944333;-3,852546667;06/16/2008;10:20:50.0000;06/16/2008;11:43:05.461;0
40,34942333;-3,852593333;06/16/2008;10:20:50.0000;06/16/2008;11:43:05.709;0
40,34942333;-3,852593333;06/16/2008;10:20:50.0000;06/16/2008;11:43:05.920;0
40,34938;-3,852683333;06/16/2008;10:20:51.0000;06/16/2008;11:43:05.985;0
40,34935667;-3,852728333;06/16/2008;10:20:51.0000;06/16/2008;11:43:06.209;0
40,34935667;-3,852728333;06/16/2008;10:20:51.0000;06/16/2008;11:43:06.420;0
40,34933333;-3,852771667;06/16/2008;10:20:51.0000;06/16/2008;11:43:06.459;0
40,34931;-3,852816667;06/16/2008;10:20:51.0000;06/16/2008;11:43:06.709;0
40,34931;-3,852816667;06/16/2008;10:20:51.0000;06/16/2008;11:43:06.921;0
40,349265;-3,85291;06/16/2008;10:20:52.0000;06/16/2008;11:43:06.972;0
40,34924167;-3,852956667;06/16/2008;10:20:52.0000;06/16/2008;11:43:07.209;0
40,34924167;-3,852956667;06/16/2008;10:20:52.0000;06/16/2008;11:43:07.422;0
40,34922;-3,853001667;06/16/2008;10:20:52.0000;06/16/2008;11:43:07.460;0
40,34919833;-3,853046667;06/16/2008;10:20:52.0000;06/16/2008;11:43:07.709;0
40,34919833;-3,853046667;06/16/2008;10:20:52.0000;06/16/2008;11:43:07.975;0
40,34915667;-3,85314;06/16/2008;10:20:53.0000;06/16/2008;11:43:07.984;0
40,349135;-3,853188333;06/16/2008;10:20:53.0000;06/16/2008;11:43:08.209;0
40,34911333;-3,853236667;06/16/2008;10:20:53.0000;06/16/2008;11:43:08.459;0
40,34911333;-3,853236667;06/16/2008;10:20:53.0000;06/16/2008;11:43:08.471;0
40,34909;-3,853283333;06/16/2008;10:20:53.0000;06/16/2008;11:43:08.709;0
40,349045;-3,853378333;06/16/2008;10:20:54.0000;06/16/2008;11:43:08.975;0
40,349045;-3,853378333;06/16/2008;10:20:54.0000;06/16/2008;11:43:08.986;0
40,34902;-3,853428333;06/16/2008;10:20:54.0000;06/16/2008;11:43:09.209;0
40,34899667;-3,853476667;06/16/2008;10:20:54.0000;06/16/2008;11:43:09.459;0
40,34899667;-3,853476667;06/16/2008;10:20:54.0000;06/16/2008;11:43:09.475;0
40,34897333;-3,853523333;06/16/2008;10:20:54.0000;06/16/2008;11:43:09.710;0
40,34892833;-3,85362;06/16/2008;10:20:55.0000;06/16/2008;11:43:10.017;0
40,34892833;-3,85362;06/16/2008;10:20:55.0000;06/16/2008;11:43:10.028;0
40,34890333;-3,853668333;06/16/2008;10:20:55.0000;06/16/2008;11:43:10.209;0
40,34887833;-3,853715;06/16/2008;10:20:55.0000;06/16/2008;11:43:10.461;0
40,34887833;-3,853715;06/16/2008;10:20:55.0000;06/16/2008;11:43:10.516;0
40,34885167;-3,853761667;06/16/2008;10:20:55.0000;06/16/2008;11:43:10.709;0
40,34880333;-3,853858333;06/16/2008;10:20:56.0000;06/16/2008;11:43:10.971;0
40,34880333;-3,853858333;06/16/2008;10:20:56.0000;06/16/2008;11:43:11.016;0
40,34877833;-3,853906667;06/16/2008;10:20:56.0000;06/16/2008;11:43:11.209;0
40,34875333;-3,853955;06/16/2008;10:20:56.0000;06/16/2008;11:43:11.459;0
40,34875333;-3,853955;06/16/2008;10:20:56.0000;06/16/2008;11:43:11.518;0
40,34872833;-3,854005;06/16/2008;10:20:56.0000;06/16/2008;11:43:11.709;0
40,34867833;-3,854101667;06/16/2008;10:20:57.0000;06/16/2008;11:43:11.971;0
40,34867833;-3,854101667;06/16/2008;10:20:57.0000;06/16/2008;11:43:12.043;0
40,34865333;-3,85415;06/16/2008;10:20:57.0000;06/16/2008;11:43:12.210;0
40,34863;-3,854198333;06/16/2008;10:20:57.0000;06/16/2008;11:43:12.458;0
40,34863;-3,854198333;06/16/2008;10:20:57.0000;06/16/2008;11:43:12.544;0
40,348605;-3,854245;06/16/2008;10:20:57.0000;06/16/2008;11:43:12.709;0
40,348555;-3,854343333;06/16/2008;10:20:58.0000;06/16/2008;11:43:12.972;0
40,348555;-3,854343333;06/16/2008;10:20:58.0000;06/16/2008;11:43:13.044;0
40,34853;-3,854391667;06/16/2008;10:20:58.0000;06/16/2008;11:43:13.209;0
40,348505;-3,854438333;06/16/2008;10:20:58.0000;06/16/2008;11:43:13.459;0
40,348505;-3,854438333;06/16/2008;10:20:58.0000;06/16/2008;11:43:13.546;0
40,34848167;-3,854486667;06/16/2008;10:20:58.0000;06/16/2008;11:43:13.709;0
40,34842667;-3,854583333;06/16/2008;10:20:59.0000;06/16/2008;11:43:13.973;0
40,34842667;-3,854583333;06/16/2008;10:20:59.0000;06/16/2008;11:43:14.085;0
40,34840167;-3,854631667;06/16/2008;10:20:59.0000;06/16/2008;11:43:14.209;0
40,34837333;-3,85468;06/16/2008;10:20:59.0000;06/16/2008;11:43:14.459;0
40,34837333;-3,85468;06/16/2008;10:20:59.0000;06/16/2008;11:43:14.586;0
40,34834667;-3,85473;06/16/2008;10:20:59.0000;06/16/2008;11:43:14.709;0
40,34829333;-3,854826667;06/16/2008;10:21:00.0000;06/16/2008;11:43:14.972;0
40,34829333;-3,854826667;06/16/2008;10:21:00.0000;06/16/2008;11:43:15.087;0
40,34826833;-3,854876667;06/16/2008;10:21:00.0000;06/16/2008;11:43:15.209;0
40,34824167;-3,854925;06/16/2008;10:21:00.0000;06/16/2008;11:43:15.460;0
40,34824167;-3,854925;06/16/2008;10:21:00.0000;06/16/2008;11:43:15.588;0
40,34821667;-3,854975;06/16/2008;10:21:00.0000;06/16/2008;11:43:15.761;0
40,348165;-3,855076667;06/16/2008;10:21:01.0000;06/16/2008;11:43:15.972;0
40,348165;-3,855076667;06/16/2008;10:21:01.0000;06/16/2008;11:43:16.127;0
40,34814;-3,855125;06/16/2008;10:21:01.0000;06/16/2008;11:43:16.209;0
40,34811333;-3,855175;06/16/2008;10:21:01.0000;06/16/2008;11:43:16.459;0
40,34811333;-3,855175;06/16/2008;10:21:01.0000;06/16/2008;11:43:16.627;0
40,34808667;-3,855223333;06/16/2008;10:21:01.0000;06/16/2008;11:43:16.709;0
40,348035;-3,855321667;06/16/2008;10:21:02.0000;06/16/2008;11:43:16.972;0
40,348035;-3,855321667;06/16/2008;10:21:02.0000;06/16/2008;11:43:17.129;0
40,34801;-3,85537;06/16/2008;10:21:02.0000;06/16/2008;11:43:17.209;0
40,34798333;-3,855418333;06/16/2008;10:21:02.0000;06/16/2008;11:43:17.459;0
40,34798333;-3,855418333;06/16/2008;10:21:02.0000;06/16/2008;11:43:17.629;0
40,34795833;-3,855468333;06/16/2008;10:21:02.0000;06/16/2008;11:43:17.709;0
40,34790667;-3,855565;06/16/2008;10:21:03.0000;06/16/2008;11:43:17.972;0
40,34790667;-3,855565;06/16/2008;10:21:03.0000;06/16/2008;11:43:18.169;0
40,34788;-3,855611667;06/16/2008;10:21:03.0000;06/16/2008;11:43:18.227;0
40,34785333;-3,85566;06/16/2008;10:21:03.0000;06/16/2008;11:43:18.459;0
40,34785333;-3,85566;06/16/2008;10:21:03.0000;06/16/2008;11:43:18.669;0
40,347825;-3,855708333;06/16/2008;10:21:03.0000;06/16/2008;11:43:18.712;0
40,34777333;-3,855805;06/16/2008;10:21:04.0000;06/16/2008;11:43:18.972;0
40,34777333;-3,855805;06/16/2008;10:21:04.0000;06/16/2008;11:43:19.170;0
40,34774833;-3,855853333;06/16/2008;10:21:04.0000;06/16/2008;11:43:19.211;0
40,34772167;-3,855901667;06/16/2008;10:21:04.0000;06/16/2008;11:43:19.460;0
40,34772167;-3,855901667;06/16/2008;10:21:04.0000;06/16/2008;11:43:19.671;0
40,34769667;-3,855953333;06/16/2008;10:21:04.0000;06/16/2008;11:43:19.709;0
40,347645;-3,85605;06/16/2008;10:21:05.0000;06/16/2008;11:43:19.972;0
40,347645;-3,85605;06/16/2008;10:21:05.0000;06/16/2008;11:43:20.217;0
40,34761667;-3,856098333;06/16/2008;10:21:05.0000;06/16/2008;11:43:20.226;0
40,34759;-3,856145;06/16/2008;10:21:05.0000;06/16/2008;11:43:20.460;0
40,34756167;-3,856193333;06/16/2008;10:21:05.0000;06/16/2008;11:43:20.709;0
40,34756167;-3,856193333;06/16/2008;10:21:05.0000;06/16/2008;11:43:20.721;0
40,34750833;-3,85629;06/16/2008;10:21:06.0000;06/16/2008;11:43:20.974;0
40,34748167;-3,856338333;06/16/2008;10:21:06.0000;06/16/2008;11:43:21.210;0
40,34748167;-3,856338333;06/16/2008;10:21:06.0000;06/16/2008;11:43:21.222;0
40,347455;-3,856386667;06/16/2008;10:21:06.0000;06/16/2008;11:43:21.459;0
40,34742833;-3,856433333;06/16/2008;10:21:06.0000;06/16/2008;11:43:21.709;0
40,34742833;-3,856433333;06/16/2008;10:21:06.0000;06/16/2008;11:43:21.723;0
40,34737333;-3,856528333;06/16/2008;10:21:07.0000;06/16/2008;11:43:21.972;0
40,347345;-3,856575;06/16/2008;10:21:07.0000;06/16/2008;11:43:22.261;0
40,347345;-3,856575;06/16/2008;10:21:07.0000;06/16/2008;11:43:22.272;0
40,34731833;-3,856625;06/16/2008;10:21:07.0000;06/16/2008;11:43:22.458;0
40,34729167;-3,856675;06/16/2008;10:21:07.0000;06/16/2008;11:43:22.708;0
40,34729167;-3,856675;06/16/2008;10:21:07.0000;06/16/2008;11:43:22.758;0
40,34723667;-3,856771667;06/16/2008;10:21:08.0000;06/16/2008;11:43:22.973;0
40,34721;-3,85682;06/16/2008;10:21:08.0000;06/16/2008;11:43:23.208;0
40,34721;-3,85682;06/16/2008;10:21:08.0000;06/16/2008;11:43:23.258;0
40,34718167;-3,856865;06/16/2008;10:21:08.0000;06/16/2008;11:43:23.458;0
40,347155;-3,856911667;06/16/2008;10:21:08.0000;06/16/2008;11:43:23.709;0
40,347155;-3,856911667;06/16/2008;10:21:08.0000;06/16/2008;11:43:23.760;0
40,3471;-3,857008333;06/16/2008;10:21:09.0000;06/16/2008;11:43:23.979;0
40,34707;-3,857051667;06/16/2008;10:21:09.0000;06/16/2008;11:43:24.209;0
40,34707;-3,857051667;06/16/2008;10:21:09.0000;06/16/2008;11:43:24.292;0
40,34704167;-3,857096667;06/16/2008;10:21:09.0000;06/16/2008;11:43:24.459;0
40,34701167;-3,857143333;06/16/2008;10:21:09.0000;06/16/2008;11:43:24.708;0
40,34701167;-3,857143333;06/16/2008;10:21:09.0000;06/16/2008;11:43:24.792;0
40,34695667;-3,857238333;06/16/2008;10:21:10.0000;06/16/2008;11:43:24.972;0
40,34693;-3,857286667;06/16/2008;10:21:10.0000;06/16/2008;11:43:25.210;0
40,34693;-3,857286667;06/16/2008;10:21:10.0000;06/16/2008;11:43:25.292;0
40,34690333;-3,857335;06/16/2008;10:21:10.0000;06/16/2008;11:43:25.458;0
40,346875;-3,857381667;06/16/2008;10:21:10.0000;06/16/2008;11:43:25.708;0
40,346875;-3,857381667;06/16/2008;10:21:10.0000;06/16/2008;11:43:25.794;0
40,34682167;-3,857475;06/16/2008;10:21:11.0000;06/16/2008;11:43:25.973;0
40,34679167;-3,85752;06/16/2008;10:21:11.0000;06/16/2008;11:43:26.208;0
40,34679167;-3,85752;06/16/2008;10:21:11.0000;06/16/2008;11:43:26.333;0
40,346765;-3,857566667;06/16/2008;10:21:11.0000;06/16/2008;11:43:26.458;0
40,34673667;-3,857611667;06/16/2008;10:21:11.0000;06/16/2008;11:43:26.710;0
40,34673667;-3,857611667;06/16/2008;10:21:11.0000;06/16/2008;11:43:26.832;0
40,34668167;-3,857703333;06/16/2008;10:21:12.0000;06/16/2008;11:43:26.972;0
40,346655;-3,857748333;06/16/2008;10:21:12.0000;06/16/2008;11:43:27.208;0
40,346655;-3,857748333;06/16/2008;10:21:12.0000;06/16/2008;11:43:27.333;0
40,34662667;-3,857793333;06/16/2008;10:21:12.0000;06/16/2008;11:43:27.458;0
40,34660167;-3,85784;06/16/2008;10:21:12.0000;06/16/2008;11:43:27.708;0
40,34660167;-3,85784;06/16/2008;10:21:12.0000;06/16/2008;11:43:27.835;0
40,34654833;-3,857935;06/16/2008;10:21:13.0000;06/16/2008;11:43:27.973;0
40,34652333;-3,857981667;06/16/2008;10:21:13.0000;06/16/2008;11:43:28.208;0
40,34652333;-3,857981667;06/16/2008;10:21:13.0000;06/16/2008;11:43:28.374;0
40,346495;-3,858026667;06/16/2008;10:21:13.0000;06/16/2008;11:43:28.462;0
40,34646833;-3,858073333;06/16/2008;10:21:13.0000;06/16/2008;11:43:28.710;0
40,34646833;-3,858073333;06/16/2008;10:21:13.0000;06/16/2008;11:43:28.873;0
40,346415;-3,858163333;06/16/2008;10:21:14.0000;06/16/2008;11:43:28.971;0
40,34638667;-3,858208333;06/16/2008;10:21:14.0000;06/16/2008;11:43:29.208;0
40,34638667;-3,858208333;06/16/2008;10:21:14.0000;06/16/2008;11:43:29.375;0
40,34636;-3,858256667;06/16/2008;10:21:14.0000;06/16/2008;11:43:29.460;0
40,34633333;-3,858301667;06/16/2008;10:21:14.0000;06/16/2008;11:43:29.708;0
40,34633333;-3,858301667;06/16/2008;10:21:14.0000;06/16/2008;11:43:29.876;0
40,34627667;-3,85839;06/16/2008;10:21:15.0000;06/16/2008;11:43:29.974;0
40,34624833;-3,858435;06/16/2008;10:21:15.0000;06/16/2008;11:43:30.214;0
40,34624833;-3,858435;06/16/2008;10:21:15.0000;06/16/2008;11:43:30.415;0
40,34622167;-3,858481667;06/16/2008;10:21:15.0000;06/16/2008;11:43:30.473;0
40,34619667;-3,858526667;06/16/2008;10:21:15.0000;06/16/2008;11:43:30.708;0
40,34619667;-3,858526667;06/16/2008;10:21:15.0000;06/16/2008;11:43:30.915;0
40,34614333;-3,858616667;06/16/2008;10:21:16.0000;06/16/2008;11:43:30.971;0
40,34611667;-3,858661667;06/16/2008;10:21:16.0000;06/16/2008;11:43:31.208;0
40,34611667;-3,858661667;06/16/2008;10:21:16.0000;06/16/2008;11:43:31.428;0
40,34609;-3,858705;06/16/2008;10:21:16.0000;06/16/2008;11:43:31.486;0
40,34606333;-3,858748333;06/16/2008;10:21:16.0000;06/16/2008;11:43:31.708;0
40,34606333;-3,858748333;06/16/2008;10:21:16.0000;06/16/2008;11:43:31.928;0
40,34600833;-3,858838333;06/16/2008;10:21:17.0000;06/16/2008;11:43:31.971;0
40,34598;-3,858881667;06/16/2008;10:21:17.0000;06/16/2008;11:43:32.208;0
40,34598;-3,858881667;06/16/2008;10:21:17.0000;06/16/2008;11:43:32.463;0
40,34595167;-3,858926667;06/16/2008;10:21:17.0000;06/16/2008;11:43:32.473;0
40,345925;-3,85897;06/16/2008;10:21:17.0000;06/16/2008;11:43:32.708;0
40,345925;-3,85897;06/16/2008;10:21:17.0000;06/16/2008;11:43:32.957;0
40,34586833;-3,859056667;06/16/2008;10:21:18.0000;06/16/2008;11:43:32.979;0
40,34584;-3,859101667;06/16/2008;10:21:18.0000;06/16/2008;11:43:33.208;0
40,34581333;-3,859146667;06/16/2008;10:21:18.0000;06/16/2008;11:43:33.458;0
40,34581333;-3,859146667;06/16/2008;10:21:18.0000;06/16/2008;11:43:33.470;0
40,34578833;-3,859191667;06/16/2008;10:21:18.0000;06/16/2008;11:43:33.709;0
40,34573667;-3,859281667;06/16/2008;10:21:19.0000;06/16/2008;11:43:33.971;0
40,34573667;-3,859281667;06/16/2008;10:21:19.0000;06/16/2008;11:43:33.983;0
40,34571167;-3,859326667;06/16/2008;10:21:19.0000;06/16/2008;11:43:34.208;0
40,34568667;-3,859368333;06/16/2008;10:21:19.0000;06/16/2008;11:43:34.505;0
40,34568667;-3,859368333;06/16/2008;10:21:19.0000;06/16/2008;11:43:34.517;0
40,34566;-3,859413333;06/16/2008;10:21:19.0000;06/16/2008;11:43:34.708;0
40,34560333;-3,8595;06/16/2008;10:21:20.0000;06/16/2008;11:43:34.971;0
40,34560333;-3,8595;06/16/2008;10:21:20.0000;06/16/2008;11:43:35.005;0
40,34557667;-3,859545;06/16/2008;10:21:20.0000;06/16/2008;11:43:35.208;0
40,34555;-3,859591667;06/16/2008;10:21:20.0000;06/16/2008;11:43:35.458;0
40,34555;-3,859591667;06/16/2008;10:21:20.0000;06/16/2008;11:43:35.505;0
40,34552167;-3,859636667;06/16/2008;10:21:20.0000;06/16/2008;11:43:35.708;0
40,34546833;-3,859726667;06/16/2008;10:21:21.0000;06/16/2008;11:43:35.970;0
40,34546833;-3,859726667;06/16/2008;10:21:21.0000;06/16/2008;11:43:36.007;0
40,34544167;-3,859771667;06/16/2008;10:21:21.0000;06/16/2008;11:43:36.209;0
40,345415;-3,859815;06/16/2008;10:21:21.0000;06/16/2008;11:43:36.458;0
40,345415;-3,859815;06/16/2008;10:21:21.0000;06/16/2008;11:43:36.539;0
40,34538833;-3,85986;06/16/2008;10:21:21.0000;06/16/2008;11:43:36.708;0
40,345335;-3,859946667;06/16/2008;10:21:22.0000;06/16/2008;11:43:36.970;0
40,345335;-3,859946667;06/16/2008;10:21:22.0000;06/16/2008;11:43:37.039;0
40,34530833;-3,85999;06/16/2008;10:21:22.0000;06/16/2008;11:43:37.208;0
40,34528333;-3,860031667;06/16/2008;10:21:22.0000;06/16/2008;11:43:37.458;0
40,34528333;-3,860031667;06/16/2008;10:21:22.0000;06/16/2008;11:43:37.539;0
40,34525833;-3,860075;06/16/2008;10:21:22.0000;06/16/2008;11:43:37.708;0
40,34520667;-3,860158333;06/16/2008;10:21:23.0000;06/16/2008;11:43:37.971;0
40,34520667;-3,860158333;06/16/2008;10:21:23.0000;06/16/2008;11:43:38.041;0
40,34517833;-3,860203333;06/16/2008;10:21:23.0000;06/16/2008;11:43:38.208;0
40,34515;-3,860248333;06/16/2008;10:21:23.0000;06/16/2008;11:43:38.458;0
40,34515;-3,860248333;06/16/2008;10:21:23.0000;06/16/2008;11:43:38.580;0
40,34512333;-3,860295;06/16/2008;10:21:23.0000;06/16/2008;11:43:38.708;0
40,34506833;-3,860383333;06/16/2008;10:21:24.0000;06/16/2008;11:43:38.971;0
40,34506833;-3,860383333;06/16/2008;10:21:24.0000;06/16/2008;11:43:39.080;0
40,34504333;-3,860426667;06/16/2008;10:21:24.0000;06/16/2008;11:43:39.208;0
40,34501333;-3,860468333;06/16/2008;10:21:24.0000;06/16/2008;11:43:39.460;0
40,34501333;-3,860468333;06/16/2008;10:21:24.0000;06/16/2008;11:43:39.580;0
40,344985;-3,860511667;06/16/2008;10:21:24.0000;06/16/2008;11:43:39.708;0
40,34493;-3,8606;06/16/2008;10:21:25.0000;06/16/2008;11:43:39.971;0
40,34493;-3,8606;06/16/2008;10:21:25.0000;06/16/2008;11:43:40.082;0
40,34490167;-3,860645;06/16/2008;10:21:25.0000;06/16/2008;11:43:40.208;0
40,34487333;-3,860691667;06/16/2008;10:21:25.0000;06/16/2008;11:43:40.458;0
40,34487333;-3,860691667;06/16/2008;10:21:25.0000;06/16/2008;11:43:40.621;0
40,34484667;-3,860738333;06/16/2008;10:21:25.0000;06/16/2008;11:43:40.790;0
40,34479333;-3,86083;06/16/2008;10:21:26.0000;06/16/2008;11:43:40.972;0
40,34479333;-3,86083;06/16/2008;10:21:26.0000;06/16/2008;11:43:41.120;0
40,34476667;-3,860876667;06/16/2008;10:21:26.0000;06/16/2008;11:43:41.212;0
40,34474;-3,860921667;06/16/2008;10:21:26.0000;06/16/2008;11:43:41.457;0
40,34474;-3,860921667;06/16/2008;10:21:26.0000;06/16/2008;11:43:41.621;0
40,34471333;-3,860966667;06/16/2008;10:21:26.0000;06/16/2008;11:43:41.708;0
40,34466;-3,861056667;06/16/2008;10:21:27.0000;06/16/2008;11:43:41.971;0
40,34466;-3,861056667;06/16/2008;10:21:27.0000;06/16/2008;11:43:42.122;0
40,34463333;-3,861101667;06/16/2008;10:21:27.0000;06/16/2008;11:43:42.209;0
40,34460833;-3,861148333;06/16/2008;10:21:27.0000;06/16/2008;11:43:42.458;0
40,34460833;-3,861148333;06/16/2008;10:21:27.0000;06/16/2008;11:43:42.662;0
40,34458333;-3,861195;06/16/2008;10:21:27.0000;06/16/2008;11:43:42.720;0
40,344535;-3,861291667;06/16/2008;10:21:28.0000;06/16/2008;11:43:42.971;0
40,344535;-3,861291667;06/16/2008;10:21:28.0000;06/16/2008;11:43:43.162;0
40,34451;-3,861338333;06/16/2008;10:21:28.0000;06/16/2008;11:43:43.208;0
40,344485;-3,861385;06/16/2008;10:21:28.0000;06/16/2008;11:43:43.458;0
40,344485;-3,861385;06/16/2008;10:21:28.0000;06/16/2008;11:43:43.663;0
40,34446;-3,86143;06/16/2008;10:21:28.0000;06/16/2008;11:43:43.708;0
40,34440833;-3,861525;06/16/2008;10:21:29.0000;06/16/2008;11:43:43.971;0
40,34440833;-3,861525;06/16/2008;10:21:29.0000;06/16/2008;11:43:44.164;0
40,34438333;-3,861573333;06/16/2008;10:21:29.0000;06/16/2008;11:43:44.207;0
40,34436;-3,861621667;06/16/2008;10:21:29.0000;06/16/2008;11:43:44.458;0
40,34436;-3,861621667;06/16/2008;10:21:29.0000;06/16/2008;11:43:44.709;0
40,344335;-3,86167;06/16/2008;10:21:29.0000;06/16/2008;11:43:44.718;0
40,34428667;-3,861765;06/16/2008;10:21:30.0000;06/16/2008;11:43:44.971;0
40,34426333;-3,861813333;06/16/2008;10:21:30.0000;06/16/2008;11:43:45.208;0
40,34426333;-3,861813333;06/16/2008;10:21:30.0000;06/16/2008;11:43:45.220;0
40,34424;-3,86186;06/16/2008;10:21:30.0000;06/16/2008;11:43:45.458;0
40,344215;-3,861906667;06/16/2008;10:21:30.0000;06/16/2008;11:43:45.709;0
40,344215;-3,861906667;06/16/2008;10:21:30.0000;06/16/2008;11:43:45.720;0
40,34416667;-3,862;06/16/2008;10:21:31.0000;06/16/2008;11:43:45.971;0
40,34414333;-3,862046667;06/16/2008;10:21:31.0000;06/16/2008;11:43:46.208;0
40,34414333;-3,862046667;06/16/2008;10:21:31.0000;06/16/2008;11:43:46.220;0
40,34412;-3,862095;06/16/2008;10:21:31.0000;06/16/2008;11:43:46.458;0
40,344095;-3,862143333;06/16/2008;10:21:31.0000;06/16/2008;11:43:46.751;0
40,344095;-3,862143333;06/16/2008;10:21:31.0000;06/16/2008;11:43:46.762;0
40,34405;-3,862236667;06/16/2008;10:21:32.0000;06/16/2008;11:43:46.971;0
40,34402667;-3,862283333;06/16/2008;10:21:32.0000;06/16/2008;11:43:47.207;0
40,34402667;-3,862283333;06/16/2008;10:21:32.0000;06/16/2008;11:43:47.251;0
40,344005;-3,862331667;06/16/2008;10:21:32.0000;06/16/2008;11:43:47.457;0
40,34398167;-3,862378333;06/16/2008;10:21:32.0000;06/16/2008;11:43:47.707;0
40,34398167;-3,862378333;06/16/2008;10:21:32.0000;06/16/2008;11:43:47.751;0
40,343935;-3,862475;06/16/2008;10:21:33.0000;06/16/2008;11:43:47.972;0
40,34391;-3,86252;06/16/2008;10:21:33.0000;06/16/2008;11:43:48.207;0
40,34391;-3,86252;06/16/2008;10:21:33.0000;06/16/2008;11:43:48.253;0
40,34388667;-3,862566667;06/16/2008;10:21:33.0000;06/16/2008;11:43:48.457;0
40,343865;-3,862611667;06/16/2008;10:21:33.0000;06/16/2008;11:43:48.708;0
40,343865;-3,862611667;06/16/2008;10:21:33.0000;06/16/2008;11:43:48.785;0
40,34381667;-3,862708333;06/16/2008;10:21:34.0000;06/16/2008;11:43:48.971;0
40,34379333;-3,862755;06/16/2008;10:21:34.0000;06/16/2008;11:43:49.207;0
40,34379333;-3,862755;06/16/2008;10:21:34.0000;06/16/2008;11:43:49.286;0
40,34377167;-3,862801667;06/16/2008;10:21:34.0000;06/16/2008;11:43:49.457;0
40,34374833;-3,86285;06/16/2008;10:21:34.0000;06/16/2008;11:43:49.707;0
40,34374833;-3,86285;06/16/2008;10:21:34.0000;06/16/2008;11:43:49.786;0
40,34370167;-3,862945;06/16/2008;10:21:35.0000;06/16/2008;11:43:49.971;0
40,34367833;-3,862993333;06/16/2008;10:21:35.0000;06/16/2008;11:43:50.207;0
40,34367833;-3,862993333;06/16/2008;10:21:35.0000;06/16/2008;11:43:50.288;0
40,343655;-3,86304;06/16/2008;10:21:35.0000;06/16/2008;11:43:50.457;0
40,34363;-3,863086667;06/16/2008;10:21:35.0000;06/16/2008;11:43:50.708;0
40,34363;-3,863086667;06/16/2008;10:21:35.0000;06/16/2008;11:43:50.827;0
40,343585;-3,863183333;06/16/2008;10:21:36.0000;06/16/2008;11:43:50.971;0
40,34356333;-3,863231667;06/16/2008;10:21:36.0000;06/16/2008;11:43:51.208;0
40,34356333;-3,863231667;06/16/2008;10:21:36.0000;06/16/2008;11:43:51.327;0
40,34354167;-3,86328;06/16/2008;10:21:36.0000;06/16/2008;11:43:51.477;0
40,34351833;-3,86333;06/16/2008;10:21:36.0000;06/16/2008;11:43:51.707;0
40,34351833;-3,86333;06/16/2008;10:21:36.0000;06/16/2008;11:43:51.828;0
40,343475;-3,863428333;06/16/2008;10:21:37.0000;06/16/2008;11:43:51.971;0
40,34345333;-3,863475;06/16/2008;10:21:37.0000;06/16/2008;11:43:52.207;0
40,34345333;-3,863475;06/16/2008;10:21:37.0000;06/16/2008;11:43:52.330;0
40,34343167;-3,863525;06/16/2008;10:21:37.0000;06/16/2008;11:43:52.457;0
40,34341;-3,863575;06/16/2008;10:21:37.0000;06/16/2008;11:43:52.707;0
40,34341;-3,863575;06/16/2008;10:21:37.0000;06/16/2008;11:43:52.911;0
40,34336833;-3,863678333;06/16/2008;10:21:38.0000;06/16/2008;11:43:52.985;0
40,34334667;-3,863726667;06/16/2008;10:21:38.0000;06/16/2008;11:43:53.207;0
40,34334667;-3,863726667;06/16/2008;10:21:38.0000;06/16/2008;11:43:53.370;0
40,343325;-3,863776667;06/16/2008;10:21:38.0000;06/16/2008;11:43:53.457;0
40,34330333;-3,863826667;06/16/2008;10:21:38.0000;06/16/2008;11:43:53.708;0
